cod_pedido;cod_cliente;cod_fornecedor;cod_categoria;cod_produto;cod_transportadora;cod_filial;cod_funcionario;cod_vendedor;data_pedido;valor_item;valor_total;qtde_item;desconto_item;vendedor;cargo_vendedor;data_admissao;salario_vendedor;endereco_filial;cidade_filial;pais_filial;transportadora;produto;custo_produto;preco_produto;estoque_produto;categoria_produto;grupo_produto;fornecedor;contato_fornecedor;endereco_fornecedor;cidade_fornecedor;pais_fornecedor;cliente;contato_cliente;endereco_cliente;cidade_cliente;pais_cliente;frete_item
10646;37;1;1;1;2;1;3;3;21/10/2020;19,45;218,8125;15;0,25;Rob Carsson;Sales Representative;01/10/1994;5250;Citygatan. 1;Stockholm;Sweden;SafeAndFast;Lenin Jeansshorts;15,37;20;39;"Men's Clothes";Fashion for Men;Sunny Clothes;Peter Shilton;49 Gilbert St.;London;UK;Boleros;Robert Bolero;8 Johnstown Road;Cork;Ireland;9,0030612244898
10646;37;4;8;10;2;1;3;3;21/10/2020;6,35;85,725;18;0,25;Rob Carsson;Sales Representative;01/10/1994;5250;Citygatan. 1;Stockholm;Sweden;SafeAndFast;Sapporoo Gloves;6,2;7;31;Baby Clothes;0-3 Years;Nitsuchiba;James Sushi;9-8 Sekimai Musashino-shi;Tokyo;Japan;Boleros;Robert Bolero;8 Johnstown Road;Cork;Ireland;10,803673469388
10646;37;15;1;71;2;1;3;3;21/10/2020;30;675;30;0,25;Rob Carsson;Sales Representative;01/10/1994;5250;Citygatan. 1;Stockholm;Sweden;SafeAndFast;Atles Lussekofta;26,49;30,5;26;"Men's Clothes";Fashion for Men;Bar keri;Atle Sk†rdal;Hatlevegen 5;Sandvika;Norway;Boleros;Robert Bolero;8 Johnstown Road;Cork;Ireland;18,00612244898
10647;61;18;2;39;2;1;3;3;21/08/2020;63,2;1264;20;0;Rob Carsson;Sales Representative;01/10/1994;5250;Citygatan. 1;Stockholm;Sweden;SafeAndFast;Terence Top;48,17;60;69;"Women's Clothes";Fashion for Women;Like Paradis;Vanessa Paradis;203, Rue des Francs-Bourgeois;Paris;France;Copacabana;Giovanni Santhos;Rua da Panificadora, 12;Rio de Janeiro;Brazil;12,832
10647;61;8;3;19;2;1;3;3;21/08/2020;9,04;271,2;30;0;Rob Carsson;Sales Representative;01/10/1994;5250;Citygatan. 1;Stockholm;Sweden;SafeAndFast;Squash Shorts;7,4;9,2;25;Sportswear;Sports clothing;Hot Pants;David Leg;"29 King's Way";Manchester;UK;Copacabana;Giovanni Santhos;Rua da Panificadora, 12;Rio de Janeiro;Brazil;19,248
10648;59;9;5;22;1;3;5;5;22/05/2020;3,51;52,65;15;0;Ingrid Hendrix;Sales Representative;17/10/1995;5108,3333333333;66 Rue de Qlik;Paris;France;Quik Shipping;Ravellis Träskor;2,65;3,5;104;"Women's Footwear";Ladies Shoes;Goa Kl„der;Tomas Ravelli;Kaloadagatan 13;G”teborg;Sweden;Extrawagens;Herbert Bernstorf;Geislweg 14;Salzburg;Austria;22,11
10648;59;10;1;24;1;3;5;5;22/05/2020;4,85;61,837499566376;15;0,15000000596046;Ingrid Hendrix;Sales Representative;17/10/1995;5108,3333333333;66 Rue de Qlik;Paris;France;Quik Shipping;Samba Soccer Socks;3,9;4,5;20;"Men's Clothes";Fashion for Men;Samba;Ronaldinho;Av. das Americanas 12.890;Sao Paulo;Brazil;Extrawagens;Herbert Bernstorf;Geislweg 14;Salzburg;Austria;22,11
10649;50;12;7;28;1;3;5;5;22/08/2020;47,43;948,6;20;0;Ingrid Hendrix;Sales Representative;17/10/1995;5108,3333333333;66 Rue de Qlik;Paris;France;Quik Shipping;RDL Suit;36,81;45,6;26;"Children's Clothes";3-15 Years;Austerlich;Karl Heinz Berger;Bogenallee 51;Frankfurt;Germany;De la Vita;Marco Van Deum;Rue Joseph-Bens 532;Bruxelles;Belgium;34,811428571429
10649;50;14;2;72;1;3;5;5;22/08/2020;12,19;182,85;15;0;Ingrid Hendrix;Sales Representative;17/10/1995;5108,3333333333;66 Rue de Qlik;Paris;France;Quik Shipping;Oyaki Kimono;8,96;11,8;14;"Women's Clothes";Fashion for Women;Ravenna Fashion;Pablo Rossi;Viale Dante, 75;Ravenna;Italy;De la Vita;Marco Van Deum;Rue Joseph-Bens 532;Bruxelles;Belgium;26,108571428571
10650;21;24;2;53;2;1;3;3;23/09/2020;62,3;1479,6249988396;25;0,050000000745058;Rob Carsson;Sales Representative;01/10/1994;5250;Citygatan. 1;Stockholm;Sweden;SafeAndFast;Jack Flash Dress;52,38;60,8;0;"Women's Clothes";Fashion for Women;Cangaroo Shoes;Crocodile Dundee;"170 Prince Edward Parade Hunter's Hill";Sydney;Australia;Cloe do Pau;Romario do Sauza;Rua Orós, 92;São Paulo;Brazil;19,914705882353
10650;21;25;3;54;2;1;3;3;23/09/2020;35,35;1060,5;30;0;Rob Carsson;Sales Representative;01/10/1994;5250;Citygatan. 1;Stockholm;Sweden;SafeAndFast;Patamonia Fleece Jacket;30,27;35,45;21;Sportswear;Sports clothing;Mountain International;Celine Dion;2960 Rue St. Laurent;Montr‚al;Canada;Cloe do Pau;Romario do Sauza;Rua Orós, 92;São Paulo;Brazil;23,897647058824
10650;21;13;8;30;2;1;3;3;23/09/2020;27,51;825,3;30;0;Rob Carsson;Sales Representative;01/10/1994;5250;Citygatan. 1;Stockholm;Sweden;SafeAndFast;Baby Dark Lounge Suit;22,71;25,89;10;Baby Clothes;0-3 Years;Executive Clothing GMBH;Markus Danzig;Frahmredder 112a;Cuxhaven;Germany;Cloe do Pau;Romario do Sauza;Rua Orós, 92;São Paulo;Brazil;23,897647058824
10651;37;8;3;19;2;1;9;9;26/08/2020;9,15;82,35;12;0,25;Helen Brolin;Sales Representative;15/02/1995;5000;Citygatan. 1;Stockholm;Sweden;SafeAndFast;Squash Shorts;7,4;9,2;25;Sportswear;Sports clothing;Hot Pants;David Leg;"29 King's Way";Manchester;UK;Boleros;Robert Bolero;8 Johnstown Road;Cork;Ireland;22,45125
10651;37;9;5;22;2;1;9;9;26/08/2020;3,55;53,25;20;0,25;Helen Brolin;Sales Representative;15/02/1995;5000;Citygatan. 1;Stockholm;Sweden;SafeAndFast;Ravellis Träskor;2,65;3,5;104;"Women's Footwear";Ladies Shoes;Goa Kl„der;Tomas Ravelli;Kaloadagatan 13;G”teborg;Sweden;Boleros;Robert Bolero;8 Johnstown Road;Cork;Ireland;37,41875
10652;31;20;5;42;2;1;3;3;26/12/2020;13,38;267,6;20;0;Rob Carsson;Sales Representative;01/10/1994;5250;Citygatan. 1;Stockholm;Sweden;SafeAndFast;Walking Shoes;10,95;14;26;"Women's Footwear";Ladies Shoes;Asin Fashion Ltd Co;Li Chi Mihn;471 Serangoon Loop, Suite #402;Singapore;Singapore;Paintho da Gama;Anna Figo;Av. Brasil, 442;Campinas;Brazil;48,727272727273
10652;31;13;8;30;2;1;3;3;26/12/2020;26,24;39,36;2;0,25;Rob Carsson;Sales Representative;01/10/1994;5250;Citygatan. 1;Stockholm;Sweden;SafeAndFast;Baby Dark Lounge Suit;22,71;25,89;10;Baby Clothes;0-3 Years;Executive Clothing GMBH;Markus Danzig;Frahmredder 112a;Cuxhaven;Germany;Paintho da Gama;Anna Figo;Av. Brasil, 442;Campinas;Brazil;4,8727272727273
10653;25;28;3;60;2;2;7;7;27/05/2020;4,95;89,099999852479;20;0,10000000149012;Tom Lindwall;Sales Representative;22/11/1995;5083,3333333333;Mellangatan. 33;Lund;Sweden;SafeAndFast;Game Over T-Shirt;4,44;5;19;Sportswear;Sports clothing;FrisersAfrong;Yannik Noah;Bat. B 3, rue des Alpes;Annecy;France;Halle Köln;Dieter Köln;Berliner Platz 43;München;Germany;23,58
10653;25;7;3;16;2;2;7;7;27/05/2020;9,97;269,18999955431;30;0,10000000149012;Tom Lindwall;Sales Representative;22/11/1995;5083,3333333333;Mellangatan. 33;Lund;Sweden;SafeAndFast;Wimbledon T-Shirt;7,33;9,45;29;Sportswear;Sports clothing;New Balls;Pat Cash;74 Rose St. Moonie Ponds;Melbourne;Australia;Halle Köln;Dieter Köln;Berliner Platz 43;München;Germany;35,37
10654;5;2;2;4;2;1;3;3;27/03/2020;22,47;242,67599959821;12;0,10000000149012;Rob Carsson;Sales Representative;01/10/1994;5250;Citygatan. 1;Stockholm;Sweden;SafeAndFast;Rossi Shorts;19,34;22;53;"Women's Clothes";Fashion for Women;Big L;James Brown;P.O. Box 78934;New Orleans;USA;Urras Shop;Urra Gurra Aktersnurra;Berguvsvägen  8;Luleå;Sweden;19,465263157895
10654;5;25;3;54;2;1;3;3;27/03/2020;32,25;174,14999971166;6;0,10000000149012;Rob Carsson;Sales Representative;01/10/1994;5250;Citygatan. 1;Stockholm;Sweden;SafeAndFast;Patamonia Fleece Jacket;30,27;35,45;21;Sportswear;Sports clothing;Mountain International;Celine Dion;2960 Rue St. Laurent;Montr‚al;Canada;Urras Shop;Urra Gurra Aktersnurra;Berguvsvägen  8;Luleå;Sweden;9,7326315789474
10654;5;18;2;39;2;1;3;3;27/03/2020;63,54;1143,7199981064;20;0,10000000149012;Rob Carsson;Sales Representative;01/10/1994;5250;Citygatan. 1;Stockholm;Sweden;SafeAndFast;Terence Top;48,17;60;69;"Women's Clothes";Fashion for Women;Like Paradis;Vanessa Paradis;203, Rue des Francs-Bourgeois;Paris;France;Urras Shop;Urra Gurra Aktersnurra;Berguvsvägen  8;Luleå;Sweden;32,442105263158
10655;23;19;8;41;1;4;6;6;28/08/2020;10,47;167,51999937594;20;0,20000000298023;Lennart Skoglund;Sales Representative;17/01/2004;5100;Boulevard 3;Nice;France;Quik Shipping;Duck Shirt;7,28;9,65;85;Baby Clothes;0-3 Years;Mayflower;Ray Bourke;Order Processing Dept. 2100 Paul Revere Blvd.;Boston;USA;Champes;Jaques Wilneuve;184, chaussée de Tournai;Lille;France;61,06
10656;32;22;6;47;3;5;1;1;28/11/2020;23,73;128,14199978784;6;0,10000000149012;Frank Roll;Sales Representative;01/10/2003;5083,3333333333;234 Sun Street;Seattle;USA;World Wide Transports;Lundenhagen Boots;22,12;25,5;36;"Men's Footwear";Men Shoes;Niemegen Boots;George van Zaant;Verkoop Rijnweg 22;Zaandam;Netherlands;The Corner Store;Ross The Boss;2732 Baker Blvd.;Eugene;USA;3,4556756756757
10656;32;20;2;44;3;5;1;1;28/11/2020;68,02;1714,103997162;28;0,10000000149012;Frank Roll;Sales Representative;01/10/2003;5083,3333333333;234 Sun Street;Seattle;USA;World Wide Transports;Okkaba Skin Jackets;67,17;75,45;27;"Women's Clothes";Fashion for Women;Asin Fashion Ltd Co;Li Chi Mihn;471 Serangoon Loop, Suite #402;Singapore;Singapore;The Corner Store;Ross The Boss;2732 Baker Blvd.;Eugene;USA;16,126486486486
10656;32;6;7;14;3;5;1;1;28/11/2020;25,13;67,85099988766;3;0,10000000149012;Frank Roll;Sales Representative;01/10/2003;5083,3333333333;234 Sun Street;Seattle;USA;World Wide Transports;Kool Sunglasses;20,36;23,25;35;"Children's Clothes";3-15 Years;SatSUMAs;Hirosho Tayoto;92 Setsuko Chuo-ku;Osaka;Japan;The Corner Store;Ross The Boss;2732 Baker Blvd.;Eugene;USA;1,7278378378378
10657;32;28;3;60;3;5;1;1;29/08/2020;4,82;144,6;30;0;Frank Roll;Sales Representative;01/10/2003;5083,3333333333;234 Sun Street;Seattle;USA;World Wide Transports;Game Over T-Shirt;4,44;5;19;Sportswear;Sports clothing;FrisersAfrong;Yannik Noah;Bat. B 3, rue des Alpes;Annecy;France;The Corner Store;Ross The Boss;2732 Baker Blvd.;Eugene;USA;11,023529411765
10657;32;19;8;41;3;5;1;1;29/08/2020;10,21;245,04;24;0;Frank Roll;Sales Representative;01/10/2003;5083,3333333333;234 Sun Street;Seattle;USA;World Wide Transports;Duck Shirt;7,28;9,65;85;Baby Clothes;0-3 Years;Mayflower;Ray Bourke;Order Processing Dept. 2100 Paul Revere Blvd.;Boston;USA;The Corner Store;Ross The Boss;2732 Baker Blvd.;Eugene;USA;8,8188235294118
10657;32;22;6;47;3;5;1;1;29/08/2020;25,32;253,2;10;0;Frank Roll;Sales Representative;01/10/2003;5083,3333333333;234 Sun Street;Seattle;USA;World Wide Transports;Lundenhagen Boots;22,12;25,5;36;"Men's Footwear";Men Shoes;Niemegen Boots;George van Zaant;Verkoop Rijnweg 22;Zaandam;Netherlands;The Corner Store;Ross The Boss;2732 Baker Blvd.;Eugene;USA;3,6745098039216
10657;32;6;2;15;3;5;1;1;29/08/2020;6,27;313,5;50;0;Frank Roll;Sales Representative;01/10/2003;5083,3333333333;234 Sun Street;Seattle;USA;World Wide Transports;Sumi Underwear;4,98;6,5;39;"Women's Clothes";Fashion for Women;SatSUMAs;Hirosho Tayoto;92 Setsuko Chuo-ku;Osaka;Japan;The Corner Store;Ross The Boss;2732 Baker Blvd.;Eugene;USA;18,372549019608
10657;32;26;5;56;3;5;1;1;29/08/2020;40,21;1809,45;45;0;Frank Roll;Sales Representative;01/10/2003;5083,3333333333;234 Sun Street;Seattle;USA;World Wide Transports;Slip-on Shoes;34,17;38;21;"Women's Footwear";Ladies Shoes;Pirilli Company;Alberto Tomba;Via dei Gelsomini, 153;Salerno;Italy;The Corner Store;Ross The Boss;2732 Baker Blvd.;Eugene;USA;16,535294117647
10657;32;21;8;46;3;5;1;1;29/08/2020;12,98;584,1;45;0;Frank Roll;Sales Representative;01/10/2003;5083,3333333333;234 Sun Street;Seattle;USA;World Wide Transports;Rodbye Troje;9,07;12;95;Baby Clothes;0-3 Years;Prael Ltd;Preben Elkjer;Lyngbysild Fiskebakken 10;Lyngby;Denmark;The Corner Store;Ross The Boss;2732 Baker Blvd.;Eugene;USA;16,535294117647
10658;63;19;8;40;2;2;7;7;29/11/2020;19,9;1323,3499989621;70;0,050000000745058;Tom Lindwall;Sales Representative;22/11/1995;5083,3333333333;Mellangatan. 33;Lund;Sweden;SafeAndFast;Duck Trousers;16,34;18,4;123;Baby Clothes;0-3 Years;Mayflower;Ray Bourke;Order Processing Dept. 2100 Paul Revere Blvd.;Boston;USA;Grunewald;George Essen;Taucherstraße 10;Cunewalde;Germany;8,5564705882353
10658;63;28;3;60;2;2;7;7;29/11/2020;4,6;240,3499998115;55;0,050000000745058;Tom Lindwall;Sales Representative;22/11/1995;5083,3333333333;Mellangatan. 33;Lund;Sweden;SafeAndFast;Game Over T-Shirt;4,44;5;19;Sportswear;Sports clothing;FrisersAfrong;Yannik Noah;Bat. B 3, rue des Alpes;Annecy;France;Grunewald;George Essen;Taucherstraße 10;Cunewalde;Germany;6,7229411764706
10658;63;12;2;77;2;2;7;7;29/11/2020;12,76;848,53999933451;70;0,050000000745058;Tom Lindwall;Sales Representative;22/11/1995;5083,3333333333;Mellangatan. 33;Lund;Sweden;SafeAndFast;Wrap Skirt;10,95;13;32;"Women's Clothes";Fashion for Women;Austerlich;Karl Heinz Berger;Bogenallee 51;Frankfurt;Germany;Grunewald;George Essen;Taucherstraße 10;Cunewalde;Germany;8,5564705882353
10658;63;8;3;21;2;2;7;7;29/11/2020;9,7;582;60;0;Tom Lindwall;Sales Representative;22/11/1995;5083,3333333333;Mellangatan. 33;Lund;Sweden;SafeAndFast;Basket Shoes;8,78;10;3;Sportswear;Sports clothing;Hot Pants;David Leg;"29 King's Way";Manchester;UK;Grunewald;George Essen;Taucherstraße 10;Cunewalde;Germany;7,3341176470588
10659;62;14;1;31;2;1;2;2;29/04/2020;8,24;156,55999987721;20;0,050000000745058;Erik Presley;President;14/09/1993;15000;Citygatan. 1;Stockholm;Sweden;SafeAndFast;Rossi Bermuda Shorts;7,53;8,5;0;"Men's Clothes";Fashion for Men;Ravenna Fashion;Pablo Rossi;Viale Dante, 75;Ravenna;Italy;Roba di Piel;Jorge Alemaio;Alameda dos Canàrios, 891;São Paulo;Brazil;15,521428571429
10659;62;7;1;70;2;1;2;2;29/04/2020;26,16;994,07999922037;40;0,050000000745058;Erik Presley;President;14/09/1993;15000;Citygatan. 1;Stockholm;Sweden;SafeAndFast;US-Master Jeans;24,98;29;15;"Men's Clothes";Fashion for Men;New Balls;Pat Cash;74 Rose St. Moonie Ponds;Melbourne;Australia;Roba di Piel;Jorge Alemaio;Alameda dos Canàrios, 891;São Paulo;Brazil;31,042857142857
10659;62;19;8;40;2;1;2;2;29/04/2020;19,45;443,45999965221;24;0,050000000745058;Erik Presley;President;14/09/1993;15000;Citygatan. 1;Stockholm;Sweden;SafeAndFast;Duck Trousers;16,34;18,4;123;Baby Clothes;0-3 Years;Mayflower;Ray Bourke;Order Processing Dept. 2100 Paul Revere Blvd.;Boston;USA;Roba di Piel;Jorge Alemaio;Alameda dos Canàrios, 891;São Paulo;Brazil;18,625714285714
10660;19;8;3;20;2;1;9;9;02/09/2020;86,55;1817,55;21;0;Helen Brolin;Sales Representative;15/02/1995;5000;Citygatan. 1;Stockholm;Sweden;SafeAndFast;Tennis Suit;64,49;81;40;Sportswear;Sports clothing;Hot Pants;David Leg;"29 King's Way";Manchester;UK;Th Fashing;Greg Thatcher;35 King George;London;UK;29,65
10661;37;27;8;58;2;1;3;3;03/09/2020;52,3;2050,1599923626;49;0,20000000298023;Rob Carsson;Sales Representative;01/10/1994;5250;Citygatan. 1;Stockholm;Sweden;SafeAndFast;Onesy Dress;37,17;48,25;62;Baby Clothes;0-3 Years;Gal Export;Marie Desailly;22, rue H. Voiron;Montceau;France;Boleros;Robert Bolero;8 Johnstown Road;Cork;Ireland;59,930769230769
10661;37;18;2;39;2;1;3;3;03/09/2020;65,63;157,51199941322;3;0,20000000298023;Rob Carsson;Sales Representative;01/10/1994;5250;Citygatan. 1;Stockholm;Sweden;SafeAndFast;Terence Top;48,17;60;69;"Women's Clothes";Fashion for Women;Like Paradis;Vanessa Paradis;203, Rue des Francs-Bourgeois;Paris;France;Boleros;Robert Bolero;8 Johnstown Road;Cork;Ireland;3,6692307692308
10662;48;8;3;68;3;5;1;1;03/09/2020;12,91;129,1;10;0;Frank Roll;Sales Representative;01/10/2003;5083,3333333333;234 Sun Street;Seattle;USA;World Wide Transports;Cap;9,67;12,5;6;Sportswear;Sports clothing;Hot Pants;David Leg;"29 King's Way";Manchester;UK;Too Hot 4U;Andrea Pamelsson;89 Chiaroscuro Rd.;Portland;USA;37,12
10663;23;19;8;40;1;4;6;6;04/12/2020;19,34;551,18999956772;30;0,050000000745058;Lennart Skoglund;Sales Representative;17/01/2004;5100;Boulevard 3;Nice;France;Quik Shipping;Duck Trousers;16,34;18,4;123;Baby Clothes;0-3 Years;Mayflower;Ray Bourke;Order Processing Dept. 2100 Paul Revere Blvd.;Boston;USA;Champes;Jaques Wilneuve;184, chaussée de Tournai;Lille;France;17,8275
10663;23;24;6;51;1;4;6;6;04/12/2020;96,83;1839,7699985571;20;0,050000000745058;Lennart Skoglund;Sales Representative;17/01/2004;5100;Boulevard 3;Nice;France;Quik Shipping;Summit Hiking Boots;82,74;99,9;20;"Men's Footwear";Men Shoes;Cangaroo Shoes;Crocodile Dundee;"170 Prince Edward Parade Hunter's Hill";Sydney;Australia;Champes;Jaques Wilneuve;184, chaussée de Tournai;Lille;France;11,885
10663;23;20;5;42;1;4;6;6;04/12/2020;14,76;420,65999967009;30;0,050000000745058;Lennart Skoglund;Sales Representative;17/01/2004;5100;Boulevard 3;Nice;France;Quik Shipping;Walking Shoes;10,95;14;26;"Women's Footwear";Ladies Shoes;Asin Fashion Ltd Co;Li Chi Mihn;471 Serangoon Loop, Suite #402;Singapore;Singapore;Champes;Jaques Wilneuve;184, chaussée de Tournai;Lille;France;17,8275
10664;79;4;8;10;2;2;8;8;04/10/2020;6,85;139,7399990201;24;0,15000000596046;Leif Shine;Sales Coordinator;05/03/2004;5416,6666666667;Mellangatan. 33;Lund;Sweden;SafeAndFast;Sapporoo Gloves;6,2;7;31;Baby Clothes;0-3 Years;Nitsuchiba;James Sushi;9-8 Sekimai Musashino-shi;Tokyo;Japan;Boombastic;Heinz Disco;Luisenstr. 48;Münster;Germany;26,494117647059
10664;79;26;5;56;2;2;8;8;04/10/2020;41,56;423,9119970274;12;0,15000000596046;Leif Shine;Sales Coordinator;05/03/2004;5416,6666666667;Mellangatan. 33;Lund;Sweden;SafeAndFast;Slip-on Shoes;34,17;38;21;"Women's Footwear";Ladies Shoes;Pirilli Company;Alberto Tomba;Via dei Gelsomini, 153;Salerno;Italy;Boombastic;Heinz Disco;Luisenstr. 48;Münster;Germany;13,247058823529
10664;79;2;2;65;2;2;8;8;04/10/2020;9,95;126,8624991104;15;0,15000000596046;Leif Shine;Sales Coordinator;05/03/2004;5416,6666666667;Mellangatan. 33;Lund;Sweden;SafeAndFast;Stretch Pants;8,68;10,05;76;"Women's Clothes";Fashion for Women;Big L;James Brown;P.O. Box 78934;New Orleans;USA;Boombastic;Heinz Disco;Luisenstr. 48;Münster;Germany;16,558823529412
10665;48;23;2;76;3;5;1;1;05/09/2020;361,05;3610,5;10;0;Frank Roll;Sales Representative;01/10/2003;5083,3333333333;234 Sun Street;Seattle;USA;World Wide Transports;Halter Dress;304,7;399;57;"Women's Clothes";Fashion for Women;Nordik Koskenkorva;Juha Mieto;Valtakatu 12;Lappeenranta;Finland;Too Hot 4U;Andrea Pamelsson;89 Chiaroscuro Rd.;Portland;USA;12,129032258065
10665;48;28;3;59;3;5;1;1;05/09/2020;8,03;8,03;1;0;Frank Roll;Sales Representative;01/10/2003;5083,3333333333;234 Sun Street;Seattle;USA;World Wide Transports;Rasta WCT;6,69;8,5;79;Sportswear;Sports clothing;FrisersAfrong;Yannik Noah;Bat. B 3, rue des Alpes;Annecy;France;Too Hot 4U;Andrea Pamelsson;89 Chiaroscuro Rd.;Portland;USA;1,2129032258065
10665;48;24;6;51;3;5;1;1;05/09/2020;94,03;1880,6;20;0;Frank Roll;Sales Representative;01/10/2003;5083,3333333333;234 Sun Street;Seattle;USA;World Wide Transports;Summit Hiking Boots;82,74;99,9;20;"Men's Footwear";Men Shoes;Cangaroo Shoes;Crocodile Dundee;"170 Prince Edward Parade Hunter's Hill";Sydney;Australia;Too Hot 4U;Andrea Pamelsson;89 Chiaroscuro Rd.;Portland;USA;24,258064516129
10666;68;2;2;65;1;4;6;6;06/09/2020;11,04;110,4;10;0;Lennart Skoglund;Sales Representative;17/01/2004;5100;Boulevard 3;Nice;France;Quik Shipping;Stretch Pants;8,68;10,05;76;"Women's Clothes";Fashion for Women;Big L;James Brown;P.O. Box 78934;New Orleans;USA;Golden Design Group;Carl Perry;Grenzacherweg 237;Genève;Switzerland;15,441304347826
10666;68;12;6;29;1;4;6;6;06/09/2020;130,8;4708,8;36;0;Lennart Skoglund;Sales Representative;17/01/2004;5100;Boulevard 3;Nice;France;Quik Shipping;Davenport Shoes;100,74;123,79;0;"Men's Footwear";Men Shoes;Austerlich;Karl Heinz Berger;Bogenallee 51;Frankfurt;Germany;Golden Design Group;Carl Perry;Grenzacherweg 237;Genève;Switzerland;55,588695652174
10667;20;15;1;71;1;3;5;5;06/09/2020;31,11;348,43199870199;14;0,20000000298023;Ingrid Hendrix;Sales Representative;17/10/1995;5108,3333333333;66 Rue de Qlik;Paris;France;Quik Shipping;Atles Lussekofta;26,49;30,5;26;"Men's Clothes";Fashion for Men;Bar keri;Atle Sk†rdal;Hatlevegen 5;Sandvika;Norway;Ski Store;Lars Saalbach;Kirchgasse 6;Graz;Austria;8,8413559322034
10667;20;15;3;69;1;3;5;5;06/09/2020;2,16;77,759999710321;45;0,20000000298023;Ingrid Hendrix;Sales Representative;17/10/1995;5108,3333333333;66 Rue de Qlik;Paris;France;Quik Shipping;Tube Socks;1,65;2;26;Sportswear;Sports clothing;Bar keri;Atle Sk†rdal;Hatlevegen 5;Sandvika;Norway;Ski Store;Lars Saalbach;Kirchgasse 6;Graz;Austria;28,418644067797
10668;86;12;5;64;2;2;8;8;09/03/2020;36,17;488,29499919154;15;0,10000000149012;Leif Shine;Sales Coordinator;05/03/2004;5416,6666666667;Mellangatan. 33;Lund;Sweden;SafeAndFast;WFS Shoes;29,25;33,25;22;"Women's Footwear";Ladies Shoes;Austerlich;Karl Heinz Berger;Bogenallee 51;Frankfurt;Germany;Autokleider;Ralf Schumaker;Adenauerallee 900;Stuttgart;Germany;12,7
10668;86;14;1;31;2;2;8;8;09/03/2020;8,17;58,823999902606;8;0,10000000149012;Leif Shine;Sales Coordinator;05/03/2004;5416,6666666667;Mellangatan. 33;Lund;Sweden;SafeAndFast;Rossi Bermuda Shorts;7,53;8,5;0;"Men's Clothes";Fashion for Men;Ravenna Fashion;Pablo Rossi;Viale Dante, 75;Ravenna;Italy;Autokleider;Ralf Schumaker;Adenauerallee 900;Stuttgart;Germany;6,7733333333333
10668;86;25;3;55;2;2;8;8;09/03/2020;41,2;148,31999975443;4;0,10000000149012;Leif Shine;Sales Coordinator;05/03/2004;5416,6666666667;Mellangatan. 33;Lund;Sweden;SafeAndFast;Feiss Fleece Trousers;33,18;39;115;Sportswear;Sports clothing;Mountain International;Celine Dion;2960 Rue St. Laurent;Montr‚al;Canada;Autokleider;Ralf Schumaker;Adenauerallee 900;Stuttgart;Germany;3,3866666666667
10669;73;17;8;36;2;1;3;3;09/09/2020;8,06;241,8;30;0;Rob Carsson;Sales Representative;01/10/1994;5250;Citygatan. 1;Stockholm;Sweden;SafeAndFast;Mehmet-Tröja;6,45;8;112;Baby Clothes;0-3 Years;ABC;Anna Book;Brovallav„gen 231;Stockholm;Sweden;Rode & Vite;Preben Elkjaer;Vinbæltet 34;København;Denmark;33,74
10670;25;16;2;67;2;2;7;7;10/09/2020;58,73;1468,25;25;0;Tom Lindwall;Sales Representative;22/11/1995;5083,3333333333;Mellangatan. 33;Lund;Sweden;SafeAndFast;Minnki Pälsii;46,1;60;52;"Women's Clothes";Fashion for Women;Smooth Clothes;Pamela Andersson;3400 - 8th Avenue Suite 210;Bend;USA;Halle Köln;Dieter Köln;Berliner Platz 43;München;Germany;3,4205729166667
10670;25;17;8;73;2;2;7;7;10/09/2020;1,13;56,5;50;0;Tom Lindwall;Sales Representative;22/11/1995;5083,3333333333;Mellangatan. 33;Lund;Sweden;SafeAndFast;Mehmet-Napp;0,89;1,1;101;Baby Clothes;0-3 Years;ABC;Anna Book;Brovallav„gen 231;Stockholm;Sweden;Halle Köln;Dieter Köln;Berliner Platz 43;München;Germany;6,8411458333333
10670;25;12;1;75;2;2;7;7;10/09/2020;7,38;184,5;25;0;Tom Lindwall;Sales Representative;22/11/1995;5083,3333333333;Mellangatan. 33;Lund;Sweden;SafeAndFast;Bow tie;6,61;7,75;125;"Men's Clothes";Fashion for Men;Austerlich;Karl Heinz Berger;Bogenallee 51;Frankfurt;Germany;Halle Köln;Dieter Köln;Berliner Platz 43;München;Germany;3,4205729166667
